geo_id,area_name,year,total_population,pop_25_plus,pop_25_less_9th,pop_25_hs_grad,pop_25_bach_plus,pop_25_34,pop_25_34_bach_plus,pop_45_64_bach_plus
0500000US36105,"Sullivan County, New York",2011,6452,53441,5.9,34.4,9.0,82.4,10659,20.8
0500000US36107,"Tioga County, New York",2011,3879,35265,2.1,38.9,9.4,91.7,6509,22.9
0500000US36109,"Tompkins County, New York",2011,27531,56996,1.7,20.8,29.0,93.7,10562,50.2
0500000US36111,"Ulster County, New York",2011,18165,127118,3.6,29.4,13.7,88.8,25183,30.6
0500000US36113,"Warren County, New York",2011,5135,46968,2.5,32.8,11.7,90.9,8521,31.2
0500000US36115,"Washington County, New York",2011,5375,44486,4.7,42.1,7.4,85.6,8971,15.4
0500000US36117,"Wayne County, New York",2011,7041,63993,3.9,35.1,8.6,87.9,13126,21.1
0500000US36119,"Westchester County, New York",2011,76213,640046,6.8,22.4,22.0,85.7,135918,49.8
0500000US36121,"Wyoming County, New York",2011,3394,29983,4.1,41.6,5.3,87.1,6254,15.5
0500000US36123,"Yates County, New York",2011,2704,16428,7.5,37.0,11.7,75.9,2711,20.1
Geography,Geographic Area Name,2022,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
0400000US36,New York,2022,1844128,14021808,846828,3494392,2405652,2648820,2544459,1151198
0500000US36001,"Albany County, New York",2022,46117,211845,6152,45925,46381,39072,37461,19056
0500000US36003,"Allegany County, New York",2022,7990,29967,1049,10197,3510,4080,4670,1188
0500000US36005,"Bronx County, New York",2022,143340,943981,118954,266547,72998,191276,184881,43047
0500000US36007,"Broome County, New York",2022,29290,131196,3877,39366,18388,20468,21013,7195
0500000US36009,"Cattaraugus County, New York",2022,6996,53128,2259,21333,4944,7260,8442,2129
0500000US36011,"Cayuga County, New York",2022,5987,55374,1878,17825,5388,8370,9061,2266
0500000US36013,"Chautauqua County, New York",2022,12194,89404,3331,30111,9648,12805,14177,4376
0500000US36015,"Chemung County, New York",2022,7050,58945,1527,20027,6533,9327,9743,2222
0500000US36017,"Chenango County, New York",2022,3465,33959,1006,13772,2879,4763,5219,978
0500000US36019,"Clinton County, New York",2022,10271,55243,1898,18175,6519,8459,9598,3119
0500000US36021,"Columbia County, New York",2022,4061,47307,1292,13845,8246,6238,6803,2471
0500000US36023,"Cortland County, New York",2022,8638,29274,1003,8983,3763,4868,4866,1568
0500000US36025,"Delaware County, New York",2022,4244,33158,868,12621,3879,4241,4453,1535
0500000US36027,"Dutchess County, New York",2022,30554,210886,6174,54195,38711,32911,35353,15320
0500000US36029,"Erie County, New York",2022,88529,671368,20057,175067,108709,124775,112869,51706
0500000US36031,"Essex County, New York",2022,2469,28930,624,9477,3941,3863,4258,1111
0500000US36033,"Franklin County, New York",2022,3980,33832,1392,11855,3341,5242,5539,1290
0500000US36035,"Fulton County, New York",2022,3981,38665,1411,13989,3019,5262,6669,1468
0500000US36037,"Genesee County, New York",2022,4585,41797,1144,15487,4045,6692,6768,2258
0500000US36039,"Greene County, New York",2022,3860,36429,1454,12729,4158,5147,5563,1838
0500000US36041,"Hamilton County, New York",2022,318,4107,105,1223,411,304,440,125
0500000US36043,"Herkimer County, New York",2022,4937,43013,1258,14760,3900,6166,6687,1654
0500000US36045,"Jefferson County, New York",2022,14916,74585,2024,24012,7624,18289,14122,4309
0500000US36047,"Kings County, New York",2022,214655,1860601,156609,461059,303276,440807,381113,187339
0500000US36049,"Lewis County, New York",2022,2098,18480,487,8025,1563,2665,2980,659
0500000US36051,"Livingston County, New York",2022,9042,41890,1049,13125,5871,5999,6756,2098
0500000US36053,"Madison County, New York",2022,9136,46161,908,15878,5784,6547,7187,2492
0500000US36055,"Monroe County, New York",2022,75797,525640,16840,120254,95936,98244,90298,42622
0500000US36057,"Montgomery County, New York",2022,3938,34309,1414,12241,2986,5189,5941,1436
0500000US36059,"Nassau County, New York",2022,121460,969981,43689,208039,213046,153338,170752,99715
0500000US36061,"New York County, New York",2022,142562,1267630,78259,155808,385349,334352,240769,163962
0500000US36063,"Niagara County, New York",2022,17574,152567,3627,48564,16949,23976,24801,8327
0500000US36065,"Oneida County, New York",2022,21930,159897,7580,48571,18902,25658,26598,8904
0500000US36067,"Onondaga County, New York",2022,48848,324436,9113,81435,54306,56767,55720,24358
0500000US36069,"Ontario County, New York",2022,10379,80008,2105,20389,13887,11549,12689,6277
0500000US36071,"Orange County, New York",2022,42865,256375,9698,72968,34356,42751,48721,17031
0500000US36073,"Orleans County, New York",2022,3125,29333,1205,11382,1787,4166,4779,1098
0500000US36075,"Oswego County, New York",2022,13291,80294,2091,29738,7017,12744,13158,3494
0500000US36077,"Otsego County, New York",2022,11176,39352,781,12301,6172,5560,5798,2240
0500000US36079,"Putnam County, New York",2022,8168,70716,2135,17775,13166,10236,11857,6082
0500000US36081,"Queens County, New York",2022,181201,1709759,174351,444621,229323,336497,323773,132332
0500000US36083,"Rensselaer County, New York",2022,16955,113385,3046,30257,16714,20689,19993,8526
0500000US36085,"Richmond County, New York",2022,41539,344639,17969,102409,48927,60975,62109,27760
0500000US36087,"Rockland County, New York",2022,31619,208539,10878,46050,39543,33802,37898,16628
0500000US36089,"St. Lawrence County, New York",2022,15501,71483,3219,25397,8194,10806,11817,3431
0500000US36091,"Saratoga County, New York",2022,19729,170815,3231,41434,33008,26943,30018,16571
0500000US36093,"Schenectady County, New York",2022,15689,109680,3440,29282,16829,19541,19868,8162
0500000US36095,"Schoharie County, New York",2022,3242,21509,528,7419,2462,2877,3154,812
0500000US36097,"Schuyler County, New York",2022,1207,13283,334,4710,1578,1696,2009,570
0500000US36099,"Seneca County, New York",2022,2508,24400,1301,7942,2103,3436,3883,1028
0500000US36101,"Steuben County, New York",2022,7045,66493,2012,23211,8642,10190,10997,3379
0500000US36103,"Suffolk County, New York",2022,140711,1067104,53658,270931,191272,169272,180573,77836
0500000US36105,"Sullivan County, New York",2022,6653,55556,3032,17242,6406,8607,9290,2516
0500000US36107,"Tioga County, New York",2022,3753,34747,742,12415,3718,4797,5539,1904
0500000US36109,"Tompkins County, New York",2022,26529,61156,1046,10421,20112,12101,11001,6928
0500000US36111,"Ulster County, New York",2022,16538,134090,3403,37960,21630,21174,21851,8269
0500000US36113,"Warren County, New York",2022,4755,49282,1202,14013,7891,7199,7317,2945
0500000US36115,"Washington County, New York",2022,4751,45270,1808,17598,3910,6688,7398,1598
0500000US36117,"Wayne County, New York",2022,6799,65234,2389,20634,6252,9578,10457,3010
0500000US36119,"Westchester County, New York",2022,88208,695064,38013,124239,182084,105428,129391,74986
0500000US36121,"Wyoming County, New York",2022,2850,29511,971,11178,2127,4375,5197,1129
0500000US36123,"Yates County, New York",2022,2530,16746,1928,5956,1639,1723,2354,515
Geography,Geographic Area Name,2021,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
0400000US36,New York,2021,1816269,14081080,842371,3553598,2370406,2669952,2545476,1127666
0500000US36001,"Albany County, New York",2021,45323,211245,5608,44863,45988,39096,36881,18581
0500000US36003,"Allegany County, New York",2021,7107,30019,1057,10579,3156,4109,4697,1143
0500000US36005,"Bronx County, New York",2021,142886,959432,121703,267253,72580,194251,188206,42759
0500000US36007,"Broome County, New York",2021,28095,131719,4148,40251,17811,20327,21028,7007
0500000US36009,"Cattaraugus County, New York",2021,6977,53033,1944,21080,4927,7359,8500,1950
0500000US36011,"Cayuga County, New York",2021,5875,55644,1864,17969,4949,8340,9096,2199
0500000US36013,"Chautauqua County, New York",2021,12169,89632,3149,31002,9276,13085,13945,3995
0500000US36015,"Chemung County, New York",2021,6755,59612,1575,20455,6572,9345,9898,2439
0500000US36017,"Chenango County, New York",2021,3482,34016,897,14001,2785,4645,5269,1079
0500000US36019,"Clinton County, New York",2021,10444,55169,1827,19428,6007,8567,9650,2780
0500000US36021,"Columbia County, New York",2021,3999,47055,1359,13856,7888,6172,6643,2328
0500000US36023,"Cortland County, New York",2021,8462,29478,880,9035,3624,4831,4873,1560
0500000US36025,"Delaware County, New York",2021,4218,33007,801,13047,3491,4068,4501,1268
0500000US36027,"Dutchess County, New York",2021,31335,208945,6139,54838,36845,32062,34795,14335
0500000US36029,"Erie County, New York",2021,85922,670059,18752,175869,105703,125197,110316,50207
0500000US36031,"Essex County, New York",2021,2522,28937,650,9713,3783,3988,4176,1259
0500000US36033,"Franklin County, New York",2021,4406,34305,1396,12979,3405,6174,5683,1142
0500000US36035,"Fulton County, New York",2021,3852,38825,1226,14303,3067,5339,6602,1343
0500000US36037,"Genesee County, New York",2021,4553,41830,887,16063,3732,6737,6706,2107
0500000US36039,"Greene County, New York",2021,4010,36124,1278,13319,4339,5092,5483,1676
0500000US36041,"Hamilton County, New York",2021,374,3985,85,1074,385,241,418,124
0500000US36043,"Herkimer County, New York",2021,5018,43007,1181,15415,3954,6114,6575,1622
0500000US36045,"Jefferson County, New York",2021,14294,74808,1958,24284,7490,18261,13926,4078
0500000US36047,"Kings County, New York",2021,213570,1876692,158254,473782,298611,448859,383827,184895
0500000US36049,"Lewis County, New York",2021,1925,18551,456,8038,1473,2719,2948,688
0500000US36051,"Livingston County, New York",2021,9131,42037,1070,12917,5761,6027,6750,2049
0500000US36053,"Madison County, New York",2021,8886,46541,938,16439,5793,6601,7301,2472
0500000US36055,"Monroe County, New York",2021,73842,525462,15807,121141,94690,97700,88609,40554
0500000US36057,"Montgomery County, New York",2021,3821,34244,1257,12202,2863,5203,5783,1338
0500000US36059,"Nassau County, New York",2021,119227,970356,42964,211529,208551,151939,169434,97448
0500000US36061,"New York County, New York",2021,146549,1280680,79510,156704,391643,343647,242873,164478
0500000US36063,"Niagara County, New York",2021,17249,152677,3691,48485,16872,24300,24157,8318
0500000US36065,"Oneida County, New York",2021,21755,160555,7236,49484,18120,25634,26382,8266
0500000US36067,"Onondaga County, New York",2021,47869,325273,8859,82746,53269,57190,55067,23238
0500000US36069,"Ontario County, New York",2021,10005,79559,1851,20288,13841,11572,12551,5908
0500000US36071,"Orange County, New York",2021,41169,254625,9094,72736,33490,42130,47724,16782
0500000US36073,"Orleans County, New York",2021,3069,29710,1084,12062,1758,4419,4649,996
0500000US36075,"Oswego County, New York",2021,12753,80360,2084,29943,7170,12550,13116,3372
0500000US36077,"Otsego County, New York",2021,9844,39686,790,12789,6211,5550,5755,2157
0500000US36079,"Putnam County, New York",2021,8026,70537,1852,18591,12787,10075,11621,5931
0500000US36081,"Queens County, New York",2021,178495,1730502,173680,461885,223589,344102,329623,130160
0500000US36083,"Rensselaer County, New York",2021,15937,113700,2890,31059,16593,20629,19843,8142
0500000US36085,"Richmond County, New York",2021,40471,344389,17431,102905,47218,60751,61972,27572
0500000US36087,"Rockland County, New York",2021,30459,209115,10341,46259,39530,33767,37658,15944
0500000US36089,"St. Lawrence County, New York",2021,14810,71971,3050,25640,8334,10936,11894,3376
0500000US36091,"Saratoga County, New York",2021,18822,169377,3264,40688,32362,26662,29507,16126
0500000US36093,"Schenectady County, New York",2021,13950,109234,3330,29584,16194,19352,19756,7749
0500000US36095,"Schoharie County, New York",2021,3101,21494,542,7817,2127,2835,3133,727
0500000US36097,"Schuyler County, New York",2021,1189,13296,387,4650,1490,1695,1986,624
0500000US36099,"Seneca County, New York",2021,2581,24507,1295,8166,2193,3666,3862,1018
0500000US36101,"Steuben County, New York",2021,6938,66770,1920,23375,8540,10097,11018,3530
0500000US36103,"Suffolk County, New York",2021,135922,1064835,51964,274855,186736,166149,180085,76723
0500000US36105,"Sullivan County, New York",2021,6201,55324,3005,17906,6426,8332,9006,2108
0500000US36107,"Tioga County, New York",2021,3686,34740,688,12438,3507,4900,5546,1794
0500000US36109,"Tompkins County, New York",2021,28299,62148,1138,10847,19288,12370,11214,6907
0500000US36111,"Ulster County, New York",2021,16282,133449,3306,37702,21271,20463,21648,7925
0500000US36113,"Warren County, New York",2021,4466,49287,1186,13854,7892,7066,7382,2807
0500000US36115,"Washington County, New York",2021,4805,45104,1725,17596,3883,6662,7368,1618
0500000US36117,"Wayne County, New York",2021,6710,65000,2248,21139,6214,9491,10346,2898
0500000US36119,"Westchester County, New York",2021,86844,693253,39209,127801,178589,103945,128778,72438
0500000US36121,"Wyoming County, New York",2021,2918,29604,947,11187,2061,4698,5101,1114
0500000US36123,"Yates County, New York",2021,2615,16550,1664,5693,1709,1869,2336,495
Geography,Geographic Area Name,2020,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
0400000US36,New York,2020,1794550,13649157,820567,3474389,2257862,2621956,2428957,1057479
0500000US36001,"Albany County, New York",2020,44608,205082,5509,44733,43936,38180,35103,17308
0500000US36003,"Allegany County, New York",2020,7182,29906,932,10573,3315,4262,4644,1248
0500000US36005,"Bronx County, New York",2020,142191,930184,120351,257988,68779,190901,180420,40506
0500000US36007,"Broome County, New York",2020,27307,127556,3881,39590,16755,19684,19910,6380
0500000US36009,"Cattaraugus County, New York",2020,6966,52725,1850,20642,5208,7568,8279,1811
0500000US36011,"Cayuga County, New York",2020,6202,55612,1779,18394,4681,8347,9028,2194
0500000US36013,"Chautauqua County, New York",2020,12201,89393,3255,30901,9008,13455,13499,3579
0500000US36015,"Chemung County, New York",2020,6813,59312,1671,20543,6421,9496,9813,2495
0500000US36017,"Chenango County, New York",2020,3540,34132,960,13734,2903,4681,5168,1138
0500000US36019,"Clinton County, New York",2020,10693,55208,1853,20050,6036,8828,9361,2623
0500000US36021,"Columbia County, New York",2020,3941,45705,1407,13377,7355,5992,6345,2263
0500000US36023,"Cortland County, New York",2020,8667,29953,806,9339,3648,5025,4810,1454
0500000US36025,"Delaware County, New York",2020,4369,32831,867,12881,3371,4122,4240,1090
0500000US36027,"Dutchess County, New York",2020,31565,206608,6304,54492,35148,31628,33827,13312
0500000US36029,"Erie County, New York",2020,84327,647994,17256,173898,99701,122640,103352,46296
0500000US36031,"Essex County, New York",2020,2546,28740,712,9160,3815,3880,4136,1226
0500000US36033,"Franklin County, New York",2020,5080,35561,1574,13326,3596,5950,6147,1188
0500000US36035,"Fulton County, New York",2020,4056,38599,1025,13999,3243,5594,6396,1200
0500000US36037,"Genesee County, New York",2020,4528,41355,906,15587,3705,6762,6382,1815
0500000US36039,"Greene County, New York",2020,4011,35517,1317,13413,4089,4866,5261,1625
0500000US36041,"Hamilton County, New York",2020,369,3485,57,982,344,242,374,93
0500000US36043,"Herkimer County, New York",2020,5296,43732,1388,16076,3947,6404,6552,1584
0500000US36045,"Jefferson County, New York",2020,13748,70896,1939,24464,6477,17749,12840,3400
0500000US36047,"Kings County, New York",2020,207966,1780524,151188,449299,277022,431900,358560,166135
0500000US36049,"Lewis County, New York",2020,2022,18375,493,8174,1445,2735,2873,561
0500000US36051,"Livingston County, New York",2020,9456,42562,971,13769,5421,6219,6643,1880
0500000US36053,"Madison County, New York",2020,9332,48061,1046,16676,5679,6921,7370,2520
0500000US36055,"Monroe County, New York",2020,73604,514795,15583,118724,91057,97039,84636,38410
0500000US36057,"Montgomery County, New York",2020,3792,34193,1523,11998,2740,5170,5696,1294
0500000US36059,"Nassau County, New York",2020,118047,945100,43527,208048,199687,147287,162660,91695
0500000US36061,"New York County, New York",2020,145611,1250303,82228,152846,381322,345485,233553,159305
0500000US36063,"Niagara County, New York",2020,17092,150950,3401,48828,16401,24542,23266,7792
0500000US36065,"Oneida County, New York",2020,21671,158727,6702,48928,18250,25839,25490,8284
0500000US36067,"Onondaga County, New York",2020,46936,316302,8880,80358,50687,56639,52150,21908
0500000US36069,"Ontario County, New York",2020,9904,77782,1807,20342,12595,11367,12022,5627
0500000US36071,"Orange County, New York",2020,39950,244598,9124,69904,31966,40624,45217,15876
0500000US36073,"Orleans County, New York",2020,3147,29626,1106,12004,1687,4640,4566,981
0500000US36075,"Oswego County, New York",2020,12741,80077,2055,30021,7086,12627,12828,3273
0500000US36077,"Otsego County, New York",2020,10051,40044,791,12289,6132,5700,5714,2192
0500000US36079,"Putnam County, New York",2020,8310,70813,2037,18672,12602,10095,11480,5794
0500000US36081,"Queens County, New York",2020,173423,1640266,162867,440783,208784,334395,311013,121015
0500000US36083,"Rensselaer County, New York",2020,15955,112000,2894,30747,15573,20864,19080,7992
0500000US36085,"Richmond County, New York",2020,39466,332149,16521,98711,45528,58642,59323,26414
0500000US36087,"Rockland County, New York",2020,29701,203609,10789,44649,38666,32957,35975,15139
0500000US36089,"St. Lawrence County, New York",2020,14906,71681,2963,25840,8545,10963,11697,3513
0500000US36091,"Saratoga County, New York",2020,18725,164817,3163,40019,30972,26362,28441,15115
0500000US36093,"Schenectady County, New York",2020,14023,107534,3317,30589,15124,19286,19013,7160
0500000US36095,"Schoharie County, New York",2020,3288,22383,578,8110,2281,2986,3232,866
0500000US36097,"Schuyler County, New York",2020,1220,13219,331,4579,1378,1794,1903,526
0500000US36099,"Seneca County, New York",2020,2756,24681,1237,8473,2307,3690,3863,957
0500000US36101,"Steuben County, New York",2020,7205,67942,1989,24086,8233,10285,11139,3372
0500000US36103,"Suffolk County, New York",2020,133732,1033886,49400,272457,175241,161508,174063,72845
0500000US36105,"Sullivan County, New York",2020,6002,53315,2708,17230,6350,8278,8349,1951
0500000US36107,"Tioga County, New York",2020,3614,34722,653,12466,3583,4825,5443,1816
0500000US36109,"Tompkins County, New York",2020,27167,60001,1077,11102,17779,12304,10675,6431
0500000US36111,"Ulster County, New York",2020,16331,130502,3700,37604,20090,20364,20689,7283
0500000US36113,"Warren County, New York",2020,4506,48041,1057,14178,7234,7123,6872,2538
0500000US36115,"Washington County, New York",2020,4981,44788,2013,17699,3849,6711,7232,1485
0500000US36117,"Wayne County, New York",2020,6854,63950,2318,20971,6356,9308,9979,2616
0500000US36119,"Westchester County, New York",2020,85113,670717,38766,127493,168990,101121,123274,67675
0500000US36121,"Wyoming County, New York",2020,3023,29401,674,11795,2023,5073,4757,936
0500000US36123,"Yates County, New York",2020,2721,16635,1491,5786,1716,2032,2334,479
